Ano,Certificado,Tipo,Modelo,Número de Série
2024,101-205198-1.pdf,  Wind Sonic OPT 1,  Anemômetro Ultrassônico,  20370132
2024,101-205199-1.pdf,  Wind Sonic OPT 1,  Anemômetro Ultrassônico ,  20370132
2024,101-205215-1.pdf,  Wind Sonic OPT 1,  Anemômetro Ultrassônico,  20370131
2024,101-205216-1.pdf,  Wind Sonic OPT 1,  Anemômetro Ultrassônico ,  20370131
2024,101-205367-1.pdf,  MDA-20,  Anemômetro de Pás,  ID03900000641M
2024,101-205397-1.pdf,  VT 200 / HE 100,  Anemômetro de Pás,  14080787 / 14089831
2024,101-205412-1.pdf,  C034B,  Anemômetro de Copos,  U13687
2024,101-205413-1.pdf,  C034B,  Anemômetro de Copos,  U13687
2024,101-205493-1.pdf,  160-24,  Tubo de Pitot Estático ,  Não consta
2024,101-205516-1.pdf,  ITAN900B,  Anemômetro de Pás,  H21098479
2024,101-205552-1.pdf,  DT8920,  Tubo de Pitot Estático + Manometro,  210613450
2024,101-205640-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-205651-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-205808-1.pdf,  WS90,  Anemômetro Ultrassônico,  006C3E
2024,101-205809-1.pdf,  WS90,  Anemômetro Ultrassônico,  006C3E
2024,101-205840-1.pdf,  9331-40,  Anemômetro de Pás,  MBHI055595
2024,101-205841-1.pdf,  9331-40,  Anemômetro de Pás,  MBHI055799
2024,101-205909-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-205910-1.pdf,  Não Consta,  Tubo de Pitot S,  Não Consta
2024,101-205925-1.pdf,  Não consta,  Tubo de Pitot Cole,  Não consta
2024,101-205926-1.pdf,  PL-700,  Tubo de Pitot Cole,  850
2024,101-205927-1.pdf,  Não consta,  Tubo de Pitot Cole,  Não consta
2024,101-205928-1.pdf,  WAA151,  Anemômetro de Copos,  K48407
2024,101-205938-1.pdf,  AMI 310 / SH 100,  Anemômetro de Pás,  3P60701754 / 4P160714080
2024,101-205966-1.pdf,  PL-600,  Tubo de Pitot Cole,  3087
2024,101-205968-1.pdf,  PL-500,  Tubo de Pitot Cole,  3035
2024,101-205989-1.pdf,  PL-500,  Tubo de Pitot Cole,  3022
2024,101-206002-1.pdf,  PL-1300,  Tubo de Pitot Cole,  1190
2024,101-206017-1.pdf,  AR866,  Anemômetro de fio quente,  01999005
2024,101-206039-1.pdf,  12102,  Anemômetro de Copos,  Não consta
2024,101-206138-1.pdf,  417,  Anemômetro de Pás,  02842393
2024,101-206183-1.pdf,   4.3351.10.000,  Anemômetro de Copos,  02213170
2024,101-206190-1.pdf,   4.3351.10.000,  Anemômetro de Copos,  03176141
2024,101-206191-1.pdf,   4.3351.10.000,  Anemômetro de Copos,  não consta
2024,101-206194-1.pdf,   4.3351.10.000,  Anemômetro de Copos,  12198257
2024,101-206203-1.pdf,   4.3351.10.000,  Anemômetro de Copos,  02213169
2024,101-206216-1.pdf,  PL-1000,  Tubo de Pitot Cole,  0018
2024,101-206223-1.pdf,  PL-600,  Tubo de Pitot Cole,  0017
2024,101-206238-1.pdf,  PL-2500,  Tubo de Pitot Cole,  1520
2024,101-206284-1.pdf,  160S-18,  Tubo de Pitot S,  não consta
2024,101-206315-1.pdf,  MWS 5MV,  Anemômetro de copos,  1028869
2024,101-206382-1.pdf,  AR866,  Anemômetro de fio quente,  01999005
2024,101-206506-1.pdf,  C034B,  Anemômetro de Copos,  U13677
2024,101-206507-1.pdf,  C034B,  Anemômetro de Copos,  U13677
2024,101-206524-1.pdf,  MDA-20,  Anemômetro de Pás,  4027811
2024,101-206592-1.pdf,  Mda-11A,  Anemômetro de Pás,  3907665
2024,101-206593-1.pdf,  Mda-11A,  Anemômetro de Pás,  3907669
2024,101-206603-1.pdf,  PL-1000,  Tubo de Pitot Cole,  1529
2024,101-206607-1.pdf,  PL-1500,  Tubo de Pitot Cole,  1534
2024,101-206612-1.pdf,  MDA-10A,  Anemômetro de Pás,  2792065
2024,101-206620-1.pdf,  2000,  Anemômetro de Pás,  1797151
2024,101-206626-1.pdf,  PL-1800,  Tubo de Pitot Cole,  1962
2024,101-206628-1.pdf,  160-12 T19X,  Tubo de Pitot,  Não consta
2024,101-206712-1.pdf,  WS90,  Anemômetro Ultrassônico,  0073FC
2024,101-206713-1.pdf,  WS90,  Anemômetro Ultrassônico,  0073FC
2024,101-206761-1.pdf,  AN-3D,  Anemômetro de Copos,  119866
2024,101-206767-1.pdf,  AN-3D,  Anemômetro de Copos,  119865
2024,101-206792-1.pdf,  MDA-11A,  Anemômetro de Pás,  3506975
2024,101-206798-1.pdf,  BT-8806WM-APP,  Anemômetro de Pás,  202400184129
2024,101-206820-1.pdf,  400,  Anemômetro de Pás,  6369405
2024,101-206827-1.pdf,  BT-8806WM-APP,  Anemômetro de Pás,  202400184129
2024,101-206855-1.pdf,  160S-36,  Tubo de Pitot S,  351848
2024,101-206862-1.pdf,  160S-36,  Tubo de Pitot S,  351834
2024,101-206882-1.pdf,  160S-36,  Tubo de Pitot S,  351829
2024,101-206888-1.pdf,  8901,  Anemômetro de Pás,  9502486
2024,101-206909-1.pdf,  Maximet GMX500,  Anemômetro Ultrassônico,  22360027
2024,101-206910-1.pdf,  Maximet GMX500,  Anemômetro Ultrassônico,  22360027
2024,101-206941-1.pdf,  PL-800,  Tubo de Pitot Cole,  2159
2025,101-206992-1.pdf,  WXT520,  Anemômetro Ultrassônico,  K1410007
2025,101-206993-1.pdf,  WXT530,  Anemômetro Ultrassônico,  K1410007
2025,101-207001-1.pdf,  WXT536,  Anemômetro Ultrassônico,  P310585
2025,101-207002-1.pdf,  WXT536,  Anemômetro Ultrassônico,  P310585
2025,101-207005-1.pdf,  WXT536,  Anemômetro Ultrassônico,  N0910034
2025,101-207006-1.pdf,  WXT536,  Anemômetro Ultrassônico,  N0910034
2025,101-207008-1.pdf,  WXT530,  Anemômetro Ultrassônico,  P2540381
2025,101-207009-1.pdf,  WXT530,  Anemômetro Ultrassônico,  P2540381
2025,101-207016-1.pdf,  WXT536,  Anemômetro Ultrassônico,  M4230709
2025,101-207017-1.pdf,  WXT520,  Anemômetro Ultrassônico,  M4230709
2025,101-207027-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  04155580
2025,101-207028-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  01131802
2025,101-207029-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  02113419
2025,101-207033-1.pdf,  4.3352.10.000,  Anemômetro de Copos,  08207176
2025,101-207035-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  01131800
2025,101-207040-1.pdf,  4.3352.10.000,  Anemômetro de Copos,  08207177
2025,101-207041-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  01131768
2025,101-207042-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  02175352
2025,101-207044-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  03149569
2025,101-207049-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  08142127
2025,101-207050-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  10115972
2025,101-207063-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  01131807
2025,101-207065-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  02148964
2025,101-207071-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  01131806
2025,101-207073-1.pdf,  4.3351.10.000,  Anemômetro de Copos,  04155591
2025,101-207131-1.pdf,  PL-2500,  Tubo de Pitot Cole,  1521
2025,101-207163-1.pdf,  PL-700,  Tubo de Pitot Cole,  3050
2025,101-207164-1.pdf,  PL-400,  Tubo de Pitot Cole,  3032
2025,101-207270-1.pdf,  425,  Anemômetro de Fio Quente,  02795021
